onset	duration	sample	trial_type	response_time	stim_file	item_name	category	serialpos	list	experiment	session	subject
1197.898	2.601	1268844	WORD	n/a	wordpools/wordpool_categorized_EN.txt	VACUUM	Appliances	9	9	catFR1	2	R1221P
1200.499	2.5	1271507	WORD	n/a	wordpools/wordpool_categorized_EN.txt	TOASTER	Appliances	10	9	catFR1	2	R1221P
1202.999	2.534	1274067	WORD	n/a	wordpools/wordpool_categorized_EN.txt	LION	Zoo	11	9	catFR1	2	R1221P
1205.533	1.617	1276662	WORD	n/a	wordpools/wordpool_categorized_EN.txt	GORILLA	Zoo	12	9	catFR1	2	R1221P
1207.15	22.187	1278318	DISTRACT_START	n/a	n/a	n/a	n/a	-999	9	catFR1	2	R1221P
1229.337	1.085	1301036	DISTRACT_END	n/a	n/a	n/a	n/a	-999	9	catFR1	2	R1221P
1230.422	0.633	1302147	REC_START	n/a	n/a	n/a	n/a	-999	9	catFR1	2	R1221P
1231.055	1.387	1302796	REC_WORD	1.387	n/a	WIND	Weather	1	9	catFR1	2	R1221P
1232.442	0.967	1304216	REC_WORD	0.967	n/a	FOG	Weather	2	9	catFR1	2	R1221P
1233.409	0.794	1305206	REC_WORD	0.794	n/a	TIGER	Zoo	3	9	catFR1	2	R1221P
1234.203	0.766	1306019	REC_WORD	0.766	n/a	OVEN	Appliances	5	9	catFR1	2	R1221P
1234.969	0.754	1306803	REC_WORD	0.754	n/a	RAIN	Weather	8	9	catFR1	2	R1221P
1235.723	24.71	1307575	REC_WORD	24.71	n/a	GORILLA	Zoo	12	9	catFR1	2	R1221P
1260.433	2.428	1332878	REC_END	n/a	n/a	n/a	n/a	-999	9	catFR1	2	R1221P
1262.861	0.0	1335364	TRIAL	n/a	n/a	n/a	n/a	-999	10	catFR1	2	R1221P
1262.86	10.428	1335363	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	10	catFR1	2	R1221P
1273.288	0.008	1346041	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	10	catFR1	2	R1221P
1273.296	3.684	1346049	ORIENT	n/a	n/a	n/a	n/a	-999	10	catFR1	2	R1221P
1276.98	2.55	1349821	WORD	n/a	wordpools/wordpool_categorized_EN.txt	STRAINER	KitchenTools	1	10	catFR1	2	R1221P
1279.53	2.567	1352432	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SPOON	KitchenTools	2	10	catFR1	2	R1221P
1282.097	2.451	1355061	WORD	n/a	wordpools/wordpool_categorized_EN.txt	PEAR	Fruit	3	10	catFR1	2	R1221P
1284.548	2.534	1357571	WORD	n/a	wordpools/wordpool_categorized_EN.txt	BLUEBERRY	Fruit	4	10	catFR1	2	R1221P
1287.082	2.583	1360165	WORD	n/a	wordpools/wordpool_categorized_EN.txt	CROWBAR	Tools	5	10	catFR1	2	R1221P
1289.665	2.534	1362810	WORD	n/a	wordpools/wordpool_categorized_EN.txt	DRILL	Tools	6	10	catFR1	2	R1221P
1292.199	2.517	1365405	WORD	n/a	wordpools/wordpool_categorized_EN.txt	BANANA	Fruit	7	10	catFR1	2	R1221P
1294.716	2.484	1367982	WORD	n/a	wordpools/wordpool_categorized_EN.txt	LEMON	Fruit	8	10	catFR1	2	R1221P
1297.2	2.484	1370526	WORD	n/a	wordpools/wordpool_categorized_EN.txt	KNIFE	KitchenTools	9	10	catFR1	2	R1221P
1299.684	2.584	1373069	WORD	n/a	wordpools/wordpool_categorized_EN.txt	WHISK	KitchenTools	10	10	catFR1	2	R1221P
1302.268	2.434	1375715	WORD	n/a	wordpools/wordpool_categorized_EN.txt	PLIERS	Tools	11	10	catFR1	2	R1221P
1304.702	1.616	1378208	WORD	n/a	wordpools/wordpool_categorized_EN.txt	LEVEL	Tools	12	10	catFR1	2	R1221P
1306.318	22.238	1379862	DISTRACT_START	n/a	n/a	n/a	n/a	-999	10	catFR1	2	R1221P
1328.556	1.067	1402633	DISTRACT_END	n/a	n/a	n/a	n/a	-999	10	catFR1	2	R1221P
1329.623	0.585	1403726	REC_START	n/a	n/a	n/a	n/a	-999	10	catFR1	2	R1221P
1330.208	0.791	1404325	REC_WORD	0.791	n/a	SPOON	KitchenTools	2	10	catFR1	2	R1221P
1330.999	0.546	1405135	REC_WORD	0.546	n/a	PEAR	Fruit	3	10	catFR1	2	R1221P
1331.545	0.838	1405694	REC_WORD	0.838	n/a	BLUEBERRY	Fruit	4	10	catFR1	2	R1221P
1332.383	0.794	1406552	REC_WORD	0.794	n/a	BANANA	Fruit	7	10	catFR1	2	R1221P
1333.177	0.822	1407365	REC_WORD	0.822	n/a	KNIFE	KitchenTools	9	10	catFR1	2	R1221P
1333.999	25.639	1408207	REC_WORD	25.639	n/a	WHISK	KitchenTools	10	10	catFR1	2	R1221P
1359.638	2.408	1434460	REC_END	n/a	n/a	n/a	n/a	-999	10	catFR1	2	R1221P
1362.046	0.0	1436926	TRIAL	n/a	n/a	n/a	n/a	-999	11	catFR1	2	R1221P
1362.046	10.428	1436926	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	11	catFR1	2	R1221P
1372.474	0.007	1447604	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	11	catFR1	2	R1221P
1372.481	3.734	1447611	ORIENT	n/a	n/a	n/a	n/a	-999	11	catFR1	2	R1221P
1376.215	2.367	1451435	WORD	n/a	wordpools/wordpool_categorized_EN.txt	COMPUTER	Electronics	1	11	catFR1	2	R1221P
1378.582	2.551	1453858	WORD	n/a	wordpools/wordpool_categorized_EN.txt	MICROWAVE	Electronics	2	11	catFR1	2	R1221P
1381.133	2.6	1456470	WORD	n/a	wordpools/wordpool_categorized_EN.txt	PASTRY	Desserts	3	11	catFR1	2	R1221P
1383.733	2.434	1459133	WORD	n/a	wordpools/wordpool_categorized_EN.txt	FUDGE	Desserts	4	11	catFR1	2	R1221P
1386.167	2.534	1461625	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SQUID	OceanAnimals	5	11	catFR1	2	R1221P
1388.701	2.55	1464220	WORD	n/a	wordpools/wordpool_categorized_EN.txt	OYSTER	OceanAnimals	6	11	catFR1	2	R1221P
1391.251	2.517	1466831	WORD	n/a	wordpools/wordpool_categorized_EN.txt	TELEVISION	Electronics	7	11	catFR1	2	R1221P
1393.768	2.467	1469408	WORD	n/a	wordpools/wordpool_categorized_EN.txt	RADIO	Electronics	8	11	catFR1	2	R1221P
1396.235	2.517	1471934	WORD	n/a	wordpools/wordpool_categorized_EN.txt	WHALE	OceanAnimals	9	11	catFR1	2	R1221P
1398.752	2.418	1474512	WORD	n/a	wordpools/wordpool_categorized_EN.txt	OCTOPUS	OceanAnimals	10	11	catFR1	2	R1221P
1401.17	2.417	1476988	WORD	n/a	wordpools/wordpool_categorized_EN.txt	CHEESECAKE	Desserts	11	11	catFR1	2	R1221P
1403.587	1.617	1479463	WORD	n/a	wordpools/wordpool_categorized_EN.txt	BROWNIES	Desserts	12	11	catFR1	2	R1221P
1405.204	21.554	1481118	DISTRACT_START	n/a	n/a	n/a	n/a	-999	11	catFR1	2	R1221P
1426.758	1.084	1503189	DISTRACT_END	n/a	n/a	n/a	n/a	-999	11	catFR1	2	R1221P
1427.842	0.364	1504299	REC_START	n/a	n/a	n/a	n/a	-999	11	catFR1	2	R1221P
1428.206	0.962	1504672	REC_WORD	0.962	n/a	COMPUTER	Electronics	1	11	catFR1	2	R1221P
1429.168	0.986	1505657	REC_WORD	0.986	n/a	MICROWAVE	Electronics	2	11	catFR1	2	R1221P
1430.154	1.366	1506666	REC_WORD	1.366	n/a	TELEVISION	Electronics	7	11	catFR1	2	R1221P
1431.52	26.333	1508065	REC_WORD	26.333	n/a	WHALE	OceanAnimals	9	11	catFR1	2	R1221P
1457.853	2.328	1535029	REC_END	n/a	n/a	n/a	n/a	-999	11	catFR1	2	R1221P
1460.181	0.0	1537413	TRIAL	n/a	n/a	n/a	n/a	-999	12	catFR1	2	R1221P
1460.181	10.428	1537413	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	12	catFR1	2	R1221P
1470.609	0.007	1548091	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	12	catFR1	2	R1221P
1470.616	3.584	1548098	ORIENT	n/a	n/a	n/a	n/a	-999	12	catFR1	2	R1221P
1474.2	2.417	1551768	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SHOVEL	Tools	1	12	catFR1	2	R1221P
1476.617	2.384	1554243	WORD	n/a	wordpools/wordpool_categorized_EN.txt	WRENCH	Tools	2	12	catFR1	2	R1221P
1479.001	2.55	1556684	WORD	n/a	wordpools/wordpool_categorized_EN.txt	BEER	Beverages	3	12	catFR1	2	R1221P
1481.551	2.551	1559295	WORD	n/a	wordpools/wordpool_categorized_EN.txt	RUM	Beverages	4	12	catFR1	2	R1221P
1484.102	2.55	1561907	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SLINKY	Toys	5	12	catFR1	2	R1221P
1486.652	2.517	1564518	WORD	n/a	wordpools/wordpool_categorized_EN.txt	DOLLHOUSE	Toys	6	12	catFR1	2	R1221P
1489.169	2.534	1567096	WORD	n/a	wordpools/wordpool_categorized_EN.txt	CIDER	Beverages	7	12	catFR1	2	R1221P
1491.703	2.601	1569691	WORD	n/a	wordpools/wordpool_categorized_EN.txt	COLA	Beverages	8	12	catFR1	2	R1221P
1494.304	2.483	1572354	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SANDER	Tools	9	12	catFR1	2	R1221P
1496.787	2.618	1574896	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SAW	Tools	10	12	catFR1	2	R1221P
1499.405	2.55	1577577	WORD	n/a	wordpools/wordpool_categorized_EN.txt	PUZZLE	Toys	11	12	catFR1	2	R1221P
1501.955	1.617	1580188	WORD	n/a	wordpools/wordpool_categorized_EN.txt	MARBLES	Toys	12	12	catFR1	2	R1221P
1503.572	25.488	1581844	DISTRACT_START	n/a	n/a	n/a	n/a	-999	12	catFR1	2	R1221P
1529.06	1.168	1607943	DISTRACT_END	n/a	n/a	n/a	n/a	-999	12	catFR1	2	R1221P
1530.228	0.521	1609139	REC_START	n/a	n/a	n/a	n/a	-999	12	catFR1	2	R1221P
1530.749	0.919	1609672	REC_WORD	0.919	n/a	SHOVEL	Tools	1	12	catFR1	2	R1221P
1531.668	0.706	1610613	REC_WORD	0.706	n/a	BEER	Beverages	3	12	catFR1	2	R1221P
1532.374	0.755	1611336	REC_WORD	0.755	n/a	DUMB	n/a	-999	12	catFR1	2	R1221P
1533.129	27.11	1612109	REC_WORD	27.11	n/a	DOLLHOUSE	Toys	6	12	catFR1	2	R1221P
1560.239	13.88	1639869	REC_END	n/a	n/a	n/a	n/a	-999	12	catFR1	2	R1221P
1574.119	0.0	1654082	TRIAL	n/a	n/a	n/a	n/a	-999	13	catFR1	2	R1221P
1574.119	10.428	1654082	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	13	catFR1	2	R1221P
1584.547	0.007	1664760	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	13	catFR1	2	R1221P
1584.554	3.934	1664767	ORIENT	n/a	n/a	n/a	n/a	-999	13	catFR1	2	R1221P
1588.488	2.5	1668795	WORD	n/a	wordpools/wordpool_categorized_EN.txt	DAFFODIL	Flowers	1	13	catFR1	2	R1221P
1590.988	2.484	1671355	WORD	n/a	wordpools/wordpool_categorized_EN.txt	PETUNIA	Flowers	2	13	catFR1	2	R1221P
1593.472	2.534	1673899	WORD	n/a	wordpools/wordpool_categorized_EN.txt	CALCULATOR	Electronics	3	13	catFR1	2	R1221P
1596.006	2.484	1676493	WORD	n/a	wordpools/wordpool_categorized_EN.txt	PHONE	Electronics	4	13	catFR1	2	R1221P
1598.49	2.45	1679037	WORD	n/a	wordpools/wordpool_categorized_EN.txt	TAPE	OfficeSupplies	5	13	catFR1	2	R1221P
1600.94	2.501	1681546	WORD	n/a	wordpools/wordpool_categorized_EN.txt	MARKER	OfficeSupplies	6	13	catFR1	2	R1221P
1603.441	2.417	1684107	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SUNFLOWER	Flowers	7	13	catFR1	2	R1221P
1605.858	2.5	1686581	WORD	n/a	wordpools/wordpool_categorized_EN.txt	DAISY	Flowers	8	13	catFR1	2	R1221P
1608.358	2.617	1689141	WORD	n/a	wordpools/wordpool_categorized_EN.txt	BINDER	OfficeSupplies	9	13	catFR1	2	R1221P
1610.975	2.518	1691821	WORD	n/a	wordpools/wordpool_categorized_EN.txt	NOTEBOOK	OfficeSupplies	10	13	catFR1	2	R1221P
1613.493	2.433	1694399	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SPEAKER	Electronics	11	13	catFR1	2	R1221P
1615.926	1.617	1696891	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SCANNER	Electronics	12	13	catFR1	2	R1221P
1617.543	22.655	1698546	DISTRACT_START	n/a	n/a	n/a	n/a	-999	13	catFR1	2	R1221P
1640.198	1.167	1721744	DISTRACT_END	n/a	n/a	n/a	n/a	-999	13	catFR1	2	R1221P
1641.365	0.846	1722939	REC_START	n/a	n/a	n/a	n/a	-999	13	catFR1	2	R1221P
1642.211	1.481	1723806	REC_WORD	1.481	n/a	CALCULATOR	Electronics	3	13	catFR1	2	R1221P
1643.692	1.124	1725322	REC_WORD	1.124	n/a	TAPE	OfficeSupplies	5	13	catFR1	2	R1221P
1644.816	1.483	1726473	REC_WORD	1.483	n/a	PHONE	Electronics	4	13	catFR1	2	R1221P
1646.299	1.498	1727992	REC_WORD	1.498	n/a	MARK	n/a	-999	13	catFR1	2	R1221P
1647.797	23.579	1729526	REC_WORD	23.579	n/a	DAISY	Flowers	8	13	catFR1	2	R1221P
1671.376	2.228	1753670	REC_END	n/a	n/a	n/a	n/a	-999	13	catFR1	2	R1221P
1673.604	0.0	1755951	TRIAL	n/a	n/a	n/a	n/a	-999	14	catFR1	2	R1221P
1673.604	10.428	1755951	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	14	catFR1	2	R1221P
1684.032	0.007	1766629	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	14	catFR1	2	R1221P
1684.039	3.951	1766636	ORIENT	n/a	n/a	n/a	n/a	-999	14	catFR1	2	R1221P
1687.99	2.4	1770682	WORD	n/a	wordpools/wordpool_categorized_EN.txt	CAR	Vehicles	1	14	catFR1	2	R1221P
1690.39	2.551	1773139	WORD	n/a	wordpools/wordpool_categorized_EN.txt	TRUCK	Vehicles	2	14	catFR1	2	R1221P
1692.941	2.567	1775752	WORD	n/a	wordpools/wordpool_categorized_EN.txt	PEAS	Vegetables	3	14	catFR1	2	R1221P
1695.508	2.484	1778380	WORD	n/a	wordpools/wordpool_categorized_EN.txt	ONION	Vegetables	4	14	catFR1	2	R1221P
1697.992	2.6	1780924	WORD	n/a	wordpools/wordpool_categorized_EN.txt	TEA	Beverages	5	14	catFR1	2	R1221P
1700.592	2.417	1783586	WORD	n/a	wordpools/wordpool_categorized_EN.txt	WATER	Beverages	6	14	catFR1	2	R1221P
1703.009	2.534	1786061	WORD	n/a	wordpools/wordpool_categorized_EN.txt	CUCUMBER	Vegetables	7	14	catFR1	2	R1221P
1705.543	2.551	1788656	WORD	n/a	wordpools/wordpool_categorized_EN.txt	POTATO	Vegetables	8	14	catFR1	2	R1221P
1708.094	2.417	1791268	WORD	n/a	wordpools/wordpool_categorized_EN.txt	BIKE	Vehicles	9	14	catFR1	2	R1221P
1710.511	2.467	1793743	WORD	n/a	wordpools/wordpool_categorized_EN.txt	VAN	Vehicles	10	14	catFR1	2	R1221P
1712.978	2.6	1796269	WORD	n/a	wordpools/wordpool_categorized_EN.txt	MILK	Beverages	11	14	catFR1	2	R1221P
1715.578	1.617	1798931	WORD	n/a	wordpools/wordpool_categorized_EN.txt	LEMONADE	Beverages	12	14	catFR1	2	R1221P
1717.195	23.205	1800587	DISTRACT_START	n/a	n/a	n/a	n/a	-999	14	catFR1	2	R1221P
1740.4	1.067	1824348	DISTRACT_END	n/a	n/a	n/a	n/a	-999	14	catFR1	2	R1221P
1741.467	0.702	1825441	REC_START	n/a	n/a	n/a	n/a	-999	14	catFR1	2	R1221P
1742.169	0.958	1826159	REC_WORD	0.958	n/a	CAR	Vehicles	1	14	catFR1	2	R1221P
1743.127	1.1	1827140	REC_WORD	1.1	n/a	TRUCK	Vehicles	2	14	catFR1	2	R1221P
1744.227	1.656	1828267	REC_WORD	1.656	n/a	E	n/a	-999	14	catFR1	2	R1221P
1745.883	0.955	1829962	REC_WORD	0.955	n/a	ONION	Vegetables	4	14	catFR1	2	R1221P
1746.838	0.948	1830940	REC_WORD	0.948	n/a	TEA	Beverages	5	14	catFR1	2	R1221P
1747.786	23.692	1831911	REC_WORD	23.692	n/a	WATER	Beverages	6	14	catFR1	2	R1221P
1771.478	2.761	1856171	REC_END	n/a	n/a	n/a	n/a	-999	14	catFR1	2	R1221P
1774.239	0.0	1858998	TRIAL	n/a	n/a	n/a	n/a	-999	15	catFR1	2	R1221P
1774.239	10.428	1858998	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	15	catFR1	2	R1221P
1784.667	0.008	1869676	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	15	catFR1	2	R1221P
1784.675	3.75	1869684	ORIENT	n/a	n/a	n/a	n/a	-999	15	catFR1	2	R1221P
1788.425	2.517	1873524	WORD	n/a	wordpools/wordpool_categorized_EN.txt	JUICE	Beverages	1	15	catFR1	2	R1221P
1790.942	2.484	1876101	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SODA	Beverages	2	15	catFR1	2	R1221P
1793.426	2.617	1878645	WORD	n/a	wordpools/wordpool_categorized_EN.txt	CHAIR	Furniture	3	15	catFR1	2	R1221P
1796.043	2.434	1881325	WORD	n/a	wordpools/wordpool_categorized_EN.txt	DESK	Furniture	4	15	catFR1	2	R1221P
1798.477	2.617	1883817	WORD	n/a	wordpools/wordpool_categorized_EN.txt	BULL	FarmAnimals	5	15	catFR1	2	R1221P
1801.094	2.534	1886497	WORD	n/a	wordpools/wordpool_categorized_EN.txt	PIG	FarmAnimals	6	15	catFR1	2	R1221P
1803.628	2.617	1889091	WORD	n/a	wordpools/wordpool_categorized_EN.txt	BED	Furniture	7	15	catFR1	2	R1221P
1806.245	2.401	1891771	WORD	n/a	wordpools/wordpool_categorized_EN.txt	NIGHTSTAND	Furniture	8	15	catFR1	2	R1221P
1808.646	2.567	1894230	WORD	n/a	wordpools/wordpool_categorized_EN.txt	COFFEE	Beverages	9	15	catFR1	2	R1221P
1811.213	2.585	1896858	WORD	n/a	wordpools/wordpool_categorized_EN.txt	WINE	Beverages	10	15	catFR1	2	R1221P
1813.798	2.416	1899505	WORD	n/a	wordpools/wordpool_categorized_EN.txt	CHICKEN	FarmAnimals	11	15	catFR1	2	R1221P
1816.214	1.617	1901979	WORD	n/a	wordpools/wordpool_categorized_EN.txt	HEN	FarmAnimals	12	15	catFR1	2	R1221P
1817.831	23.204	1903635	DISTRACT_START	n/a	n/a	n/a	n/a	-999	15	catFR1	2	R1221P
1841.035	1.101	1927395	DISTRACT_END	n/a	n/a	n/a	n/a	-999	15	catFR1	2	R1221P
1842.136	0.848	1928522	REC_START	n/a	n/a	n/a	n/a	-999	15	catFR1	2	R1221P
1842.984	0.755	1929391	REC_WORD	0.755	n/a	JUICE	Beverages	1	15	catFR1	2	R1221P
1843.739	1.204	1930164	REC_WORD	1.204	n/a	SODA	Beverages	2	15	catFR1	2	R1221P
1844.943	1.063	1931397	REC_WORD	1.063	n/a	PIG	FarmAnimals	6	15	catFR1	2	R1221P
1846.006	26.141	1932485	REC_WORD	26.141	n/a	BEAR	n/a	-999	15	catFR1	2	R1221P
1872.147	2.878	1959253	REC_END	n/a	n/a	n/a	n/a	-999	15	catFR1	2	R1221P
1875.025	0.0	1962200	TRIAL	n/a	n/a	n/a	n/a	-999	16	catFR1	2	R1221P
1875.025	10.428	1962200	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	16	catFR1	2	R1221P
1885.453	0.007	1972877	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	16	catFR1	2	R1221P
1885.46	3.884	1972885	ORIENT	n/a	n/a	n/a	n/a	-999	16	catFR1	2	R1221P
1889.344	2.534	1976862	WORD	n/a	wordpools/wordpool_categorized_EN.txt	DRUM	Instruments	1	16	catFR1	2	R1221P
1891.878	2.5	1979456	WORD	n/a	wordpools/wordpool_categorized_EN.txt	TRUMPET	Instruments	2	16	catFR1	2	R1221P
1894.378	2.419	1982016	WORD	n/a	wordpools/wordpool_categorized_EN.txt	KNEE	BodyParts	3	16	catFR1	2	R1221P
1896.797	2.399	1984493	WORD	n/a	wordpools/wordpool_categorized_EN.txt	NOSE	BodyParts	4	16	catFR1	2	R1221P
1899.196	2.534	1986950	WORD	n/a	wordpools/wordpool_categorized_EN.txt	CORKSCREW	KitchenTools	5	16	catFR1	2	R1221P
1901.73	2.383	1989545	WORD	n/a	wordpools/wordpool_categorized_EN.txt	LADLE	KitchenTools	6	16	catFR1	2	R1221P
1904.113	2.434	1991985	WORD	n/a	wordpools/wordpool_categorized_EN.txt	FINGERS	BodyParts	7	16	catFR1	2	R1221P
1906.547	2.534	1994477	WORD	n/a	wordpools/wordpool_categorized_EN.txt	EAR	BodyParts	8	16	catFR1	2	R1221P
1909.081	2.601	1997072	WORD	n/a	wordpools/wordpool_categorized_EN.txt	BANJO	Instruments	9	16	catFR1	2	R1221P
1911.682	2.417	1999735	WORD	n/a	wordpools/wordpool_categorized_EN.txt	FLUTE	Instruments	10	16	catFR1	2	R1221P
1914.099	2.517	2002210	WORD	n/a	wordpools/wordpool_categorized_EN.txt	GRATER	KitchenTools	11	16	catFR1	2	R1221P
1916.616	1.617	2004787	WORD	n/a	wordpools/wordpool_categorized_EN.txt	COLANDER	KitchenTools	12	16	catFR1	2	R1221P
1918.233	22.921	2006443	DISTRACT_START	n/a	n/a	n/a	n/a	-999	16	catFR1	2	R1221P
1941.154	1.167	2029913	DISTRACT_END	n/a	n/a	n/a	n/a	-999	16	catFR1	2	R1221P
1942.321	0.547	2031108	REC_START	n/a	n/a	n/a	n/a	-999	16	catFR1	2	R1221P
1942.868	1.177	2031668	REC_WORD	1.177	n/a	LADLE	KitchenTools	6	16	catFR1	2	R1221P
1944.045	0.993	2032874	REC_WORD	0.993	n/a	FINGERS	BodyParts	7	16	catFR1	2	R1221P
1945.038	0.915	2033891	REC_WORD	0.915	n/a	BANJO	Instruments	9	16	catFR1	2	R1221P
1945.953	26.383	2034827	REC_WORD	26.383	n/a	NOTE	n/a	-999	16	catFR1	2	R1221P
1972.336	3.258	2061843	REC_END	n/a	n/a	n/a	n/a	-999	16	catFR1	2	R1221P
1975.594	0.0	2065179	TRIAL	n/a	n/a	n/a	n/a	-999	17	catFR1	2	R1221P
1975.594	10.428	2065179	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	17	catFR1	2	R1221P
1986.022	0.007	2075857	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	17	catFR1	2	R1221P
1986.029	3.785	2075864	ORIENT	n/a	n/a	n/a	n/a	-999	17	catFR1	2	R1221P
1989.814	2.616	2079740	WORD	n/a	wordpools/wordpool_categorized_EN.txt	CAKE	Desserts	1	17	catFR1	2	R1221P
1992.43	2.517	2082418	WORD	n/a	wordpools/wordpool_categorized_EN.txt	JELLO	Desserts	2	17	catFR1	2	R1221P
1994.947	2.551	2084996	WORD	n/a	wordpools/wordpool_categorized_EN.txt	ELM	Trees	3	17	catFR1	2	R1221P
1997.498	2.55	2087608	WORD	n/a	wordpools/wordpool_categorized_EN.txt	WILLOW	Trees	4	17	catFR1	2	R1221P
2000.048	2.517	2090219	WORD	n/a	wordpools/wordpool_categorized_EN.txt	MOTH	Insects	5	17	catFR1	2	R1221P
2002.565	2.451	2092796	WORD	n/a	wordpools/wordpool_categorized_EN.txt	CRICKET	Insects	6	17	catFR1	2	R1221P
2005.016	2.6	2095306	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SPRUCE	Trees	7	17	catFR1	2	R1221P
2007.616	2.567	2097968	WORD	n/a	wordpools/wordpool_categorized_EN.txt	BIRCH	Trees	8	17	catFR1	2	R1221P
2010.183	2.518	2100597	WORD	n/a	wordpools/wordpool_categorized_EN.txt	COBBLER	Desserts	9	17	catFR1	2	R1221P
2012.701	2.567	2103175	WORD	n/a	wordpools/wordpool_categorized_EN.txt	CUPCAKE	Desserts	10	17	catFR1	2	R1221P
2015.268	2.4	2105804	WORD	n/a	wordpools/wordpool_categorized_EN.txt	BUTTERFLY	Insects	11	17	catFR1	2	R1221P
2017.668	1.617	2108261	WORD	n/a	wordpools/wordpool_categorized_EN.txt	LADYBUG	Insects	12	17	catFR1	2	R1221P
2019.285	21.621	2109917	DISTRACT_START	n/a	n/a	n/a	n/a	-999	17	catFR1	2	R1221P
2040.906	1.184	2132056	DISTRACT_END	n/a	n/a	n/a	n/a	-999	17	catFR1	2	R1221P
2042.09	1.122	2133269	REC_START	n/a	n/a	n/a	n/a	-999	17	catFR1	2	R1221P
2043.212	0.65	2134417	REC_WORD	0.65	n/a	CAKE	Desserts	1	17	catFR1	2	R1221P
2043.862	0.703	2135083	REC_WORD	0.703	n/a	JAM	n/a	-999	17	catFR1	2	R1221P
2044.565	0.709	2135803	REC_WORD	0.709	n/a	WILLOW	Trees	4	17	catFR1	2	R1221P
2045.274	0.771	2136529	REC_WORD	0.771	n/a	CUPCAKE	Desserts	10	17	catFR1	2	R1221P
2046.045	26.056	2137318	REC_WORD	26.056	n/a	BUTTERFLY	Insects	11	17	catFR1	2	R1221P
2072.101	2.528	2163999	REC_END	n/a	n/a	n/a	n/a	-999	17	catFR1	2	R1221P
2074.629	0.0	2166587	TRIAL	n/a	n/a	n/a	n/a	-999	18	catFR1	2	R1221P
2074.629	10.428	2166587	COUNTDOWN_START	n/a	n/a	n/a	n/a	-999	18	catFR1	2	R1221P
2085.057	0.007	2177265	COUNTDOWN_END	n/a	n/a	n/a	n/a	-999	18	catFR1	2	R1221P
2085.064	3.617	2177272	ORIENT	n/a	n/a	n/a	n/a	-999	18	catFR1	2	R1221P
2088.681	2.434	2180976	WORD	n/a	wordpools/wordpool_categorized_EN.txt	HAND	BodyParts	1	18	catFR1	2	R1221P
2091.115	2.617	2183469	WORD	n/a	wordpools/wordpool_categorized_EN.txt	HEAD	BodyParts	2	18	catFR1	2	R1221P
2093.732	2.417	2186148	WORD	n/a	wordpools/wordpool_categorized_EN.txt	HAMMER	Tools	3	18	catFR1	2	R1221P
2096.149	2.434	2188623	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SCREWDRIVER	Tools	4	18	catFR1	2	R1221P
2098.583	2.467	2191115	WORD	n/a	wordpools/wordpool_categorized_EN.txt	GOAT	FarmAnimals	5	18	catFR1	2	R1221P
2101.05	2.601	2193642	WORD	n/a	wordpools/wordpool_categorized_EN.txt	LAMB	FarmAnimals	6	18	catFR1	2	R1221P
2103.651	2.517	2196305	WORD	n/a	wordpools/wordpool_categorized_EN.txt	ELBOW	BodyParts	7	18	catFR1	2	R1221P
2106.168	2.384	2198882	WORD	n/a	wordpools/wordpool_categorized_EN.txt	FOOT	BodyParts	8	18	catFR1	2	R1221P
2108.552	2.617	2201323	WORD	n/a	wordpools/wordpool_categorized_EN.txt	SHEEP	FarmAnimals	9	18	catFR1	2	R1221P
2111.169	2.434	2204003	WORD	n/a	wordpools/wordpool_categorized_EN.txt	CALF	FarmAnimals	10	18	catFR1	2	R1221P
2113.603	2.467	2206495	WORD	n/a	wordpools/wordpool_categorized_EN.txt	AXE	Tools	11	18	catFR1	2	R1221P
2116.07	1.617	2209022	WORD	n/a	wordpools/wordpool_categorized_EN.txt	RATCHET	Tools	12	18	catFR1	2	R1221P
